"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"MCM2","#","#",10,2.50709446223651,0.107859022148684,12.0434080590695,26
"MELK","#","#",1,3.06011083720853,0.00488259559913915,10.880966478341,94
"MEP1A","#","#",1,6.79062680501657,0.0223356011190822,5.76309236938781,151
"MISP","#","#",1,4.2195200386749,0.0103068252144744,5.7229025796597,171
"MKI67","#","#",4,2.88252123965687,0.0445088849303062,11.2867710680255,75
"MMP12","#","#",2,4.23775094388943,0.0302181927963786,-0.12390031976824,263
"MMP7","#","#",3,2.16519829415008,0.0209553111491307,5.75848063132766,154
"MMP9","#","#",8,2.42843453099065,0.0814563782407961,10.8364937544355,99
"MPO","#","#",1,-3.88804392402506,0.00875603317695572,5.71772117081194,174
"MS4A3","#","#",2,-4.21369357492924,0.0299930907478251,11.1912002205548,81
"MYBL2","#","#",6,3.90421056572615,0.100159796678441,11.9756420952772,29
"MYBPC3","#","#",1,-2.53989691807619,0.00244880454167781,5.69664785507066,208
"MYCN","P04198","Oncogene",6,2.19825704572449,0.0522725610387291,12.1368200595268,16
"MYH2","#","#",2,-4.5909985136228,0.0335234898853952,-0.123339905614831,262
"MYL2","#","#",1,-5.95545847173307,0.0184283138546229,5.75003758685538,158
"NCAPG","#","#",2,3.09229626703689,0.0195003044557485,5.7536192544491,155
"NCAPH","#","#",5,2.95882831514066,0.059779587065567,11.4260020542948,64
"NDC80","#","#",5,3.19607270045798,0.0653292584813305,11.3490487108895,70
"NEK2","#","#",1,3.75461359040934,0.00813178699513564,12.0885402770059,24
"NKX2-1","#","#",2,-2.18183157755106,0.0109811905377635,-0.18110734005189,295
"NKX3-2","#","#",1,3.20176537724973,0.00554531826018615,5.70699373200976,194
"NPFFR2","#","#",1,7.42910377239563,0.0253226790815365,9.78594374337118,126
"NPPA","#","#",1,-3.8406452597272,0.00853428123787622,5.71698026717602,176
"NQO1","#","#",2,5.35291097526159,0.0406526176057671,5.82429203316774,141
