"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"KISS1","#","#",2,2.6446336487946,0.0119903941283191,8.52560275368839,145
"KISS1R","#","#",1,3.99672401162379,0.00727637999128599,5.37866690253774,386
"KIT","P10721","Oncogene",8,-2.33553226909253,0.0608430530235667,5.47326947330367,329
"KLF2","#","#",1,-2.03674094291983,0.000128156798656152,5.36604262979218,455
"KLF4","#","#",2,-2.50469848485926,0.0109696834902741,8.61416353910027,62
"KLHL1","#","#",1,5.72944301850143,0.0135957520251799,5.38982736493331,362
"KLK3","#","#",2,-2.85119046040601,0.0134970542775138,8.52422936383189,148
"KPNA2","#","#",4,2.54398004094882,0.0298124283643818,8.88084370302811,1
"KRT18","#","#",5,2.22120728192732,0.0332046405862768,8.649499437785,35
"KRT2","#","#",1,-2.34801470958919,0.00126339842073531,5.36804754758546,441
"KRT8","#","#",7,2.26224635909104,0.0504542111253117,8.66317276788275,25
"LACRT","#","#",1,2.73926207187444,0.00269031047615016,8.48788421574431,178
"LAD1","#","#",2,2.04377028049288,0.00760759558941517,8.4405514539717,212
"LCT","#","#",1,2.30108431390855,0.0010922393182919,-0.070240377850184,514
"LDB2","#","#",2,-2.63038784190769,0.0118864828151932,-0.0793436933784293,527
"LEF1","#","#",3,2.01227267638611,0.0147167745559844,8.61680908035076,56
"LEP","#","#",5,-5.84881649638879,0.0993556210071384,8.16607712064519,252
"LEPR","#","#",2,-2.75834079049398,0.0128197931577715,8.55586264968008,117
"LHCGR","#","#",1,-5.09074209084548,0.0112663559925685,-0.0500112193694174,479
"LHX9","#","#",2,2.83566812598885,0.0133838317577317,-0.079081657313485,526
"LIFR","#","#",1,-2.79059451339307,0.00287752421021594,-0.0696866410030426,512
"LIPE","#","#",6,-4.85085695762938,0.09884889244987,6.01786952624375,326
"LIPF","#","#",2,-3.23088600959225,0.0162666175193291,0.0151878699983264,464
