"Name","Biotype","Oncotype","Degree","log2FC","Initscore","knode","rank"
"COL8A2","#","#",2,3.65138175097728,0.0214307622365781,10.0305091802039,293
"COMP","#","#",8,4.78492895502896,0.146650591006655,9.99407202415489,308
"CORO1A","#","#",2,2.07855660500435,0.00871481134186998,10.1891612100276,196
"COTL1","#","#",5,2.55011756638348,0.0434530025473254,10.3593614396063,87
"CR1","#","#",4,2.47387355635697,0.0319115956106191,10.0673055669533,262
"CR2","#","#",4,7.15390317885273,0.107585648785326,10.3168039612976,122
"CRABP2","#","#",1,4.99602173665659,0.012106008277308,6.9535692985235,556
"CRHR1","#","#",1,2.00125801138452,0,-0.071458152709533,811
"CRLF2","#","#",2,2.30878386813882,0.0105761489356494,6.95187520690712,567
"CSF2","#","#",1,6.08709836405743,0.0165165674713532,10.1528955372767,217
"CSTA","#","#",2,2.63114899838221,0.0131824012433752,10.1581526452398,214
"CTLA4","#","#",4,3.11508694253721,0.0422797385063175,10.345302554101,97
"CTNND2","#","#",2,-2.57929262677324,0.012763153702321,6.95429698931502,553
"CTRB1","#","#",6,-4.03269768053342,0.089720594878399,10.2362611799777,171
"CTRC","#","#",2,-3.82555965955139,0.0228389529296391,9.50614402748789,427
"CTRL","#","#",2,-3.91001965447966,0.0235217937087461,9.92172574326364,337
"CTSB","#","#",11,2.10793725777798,0.0856423218241089,9.43008980207112,431
"CTSK","#","#",2,3.3591577963541,0.0190681948102116,10.0153077666204,300
"CTSS","#","#",26,2.94214241585494,0.301135731597841,0.354679211600617,696
"CXCL10","#","#",4,3.53994649565738,0.0491495335734377,10.0787914538048,253
"CXCL13","#","#",3,6.20680833445426,0.067181184101118,10.4530989017902,28
"CXCL14","#","#",1,3.29885518142403,0.00524539613878308,10.0690354716592,260
"CXCL2","#","#",2,-2.47674445973389,0.0119340739665643,6.95337890685384,557
"CXCL5","#","#",1,6.52804523579743,0.0182990474827446,6.96042716807536,543
"CXCL8","#","#",6,2.13987989044561,0.0438115283816947,10.4072118626872,57
"CXCL9","#","#",3,4.4315886704165,0.0456527839483527,10.4983204206749,19
"CXCR3","#","#",13,2.99286577078097,0.149188499079293,10.209713995535,189
"CXCR4","#","#",13,3.23845611296603,0.162094540037712,10.3431554518253,99
"CYP17A1","#","#",1,-4.15388977682411,0.00870178096204913,6.94979962323506,581
"CYP1B1","#","#",1,2.34330404520377,0.00138268407677471,-0.0719191169401558,812
"CYP24A1","#","#",1,7.22956870707445,0.0211348801991416,6.96356743090834,536
"CYP2B6","#","#",1,4.64269510830727,0.0106777236178891,6.95198768575594,566
"CYP2C9","#","#",1,3.51301364341171,0.00611110854594231,6.94693083896099,604
"CYP4F12","#","#",1,2.41179010851422,0.00165953157640216,-0.0650464369859425,789
"DAPP1","#","#",4,3.9086997022309,0.0551121133033726,7.00119216161536,507
"DAZ1","#","#",2,5.81362444778583,0.0389120264606765,-0.0378525467926346,721
"DAZL","#","#",2,3.05730542566948,0.0166277837238906,-0.0448732533724851,727
"DBH","#","#",1,-3.30194380240069,0.00525788155484225,6.94598601700701,615
"DDX60","#","#",1,2.33527944744155,0.00135024550871283,6.94165889144368,653
"DEFA1B","#","#",2,-2.10372241828387,0.00891827149553494,9.81050800080004,379
"DEPDC1","#","#",1,3.95369808736386,0.00789252772140027,6.94890349566753,589
"DGKI","#","#",1,2.86691377824294,0.00349931975950303,6.94403867144836,627
"DHFR","#","#",1,2.16730667367942,0.000671233748163342,6.94090698693871,670
"DIAPH3","#","#",1,3.02844268374426,0.00415228287993946,10.0757754913946,256
"DLGAP1","#","#",3,2.5006786388666,0.0222362994082678,-0.100272840289054,850
"DLGAP5","#","#",2,4.68874884257865,0.0298176506522192,6.97318230740772,523
"DLX5","#","#",2,3.89176975076013,0.023374247187046,10.4016205056041,60
"DMD","#","#",4,-2.23521093670115,0.0280525243594807,10.4525831551492,29
"DNMT3B","#","#",1,-2.08590519914575,0.000342177096323417,-0.0631182995053636,782
"DPP4","#","#",9,2.22288135539076,0.0727819470031333,10.1612134165661,212
"DRD1","#","#",3,3.7153868841152,0.0369672792990015,8.95951741784897,482
"DTL","#","#",5,3.76610320323024,0.0680304542850533,9.703948990406,393
"DTNA","#","#",4,-2.49748751286372,0.0322934230656778,10.4116476522484,55
"DUOX1","#","#",3,2.32691012614512,0.0201289781839692,10.2391053423052,168
"E2F1","#","#",61,2.61140850987537,0.635846645621823,8.95211625815955,484
"E2F2","#","#",13,2.74698730840414,0.136267317089826,9.18618961339975,460
"E2F7","#","#",2,2.29558319605742,0.0104694243589257,10.0595823955219,274
"E2F8","#","#",3,4.15664467370854,0.0423184898885029,6.98702512705211,516
"ECM1","#","#",4,3.79190220203751,0.0532235482827961,10.2624125192976,163
"ECT2","#","#",8,2.78076484151569,0.0818376586406571,10.0464578062284,283
"EFNA2","#","#",12,6.13145419579117,0.28933901181958,9.74498241327132,388
"EFNA3","#","#",13,3.35102269815825,0.168010037146086,9.94682315096714,324
"EFNA5","#","#",16,3.7293396142015,0.233117360101716,10.1433363278694,220
"EFNB1","#","#",3,2.79518739764861,0.0258078587684949,10.1880538216417,197
"EFNB2","#","#",7,2.78540741325697,0.0707280873498141,9.79250308528108,381
"EGF","#","#",16,-4.82307519637615,0.303858283797336,8.91705804423621,488
"ELF4","Q99607","Oncogene",2,2.39840046943821,0.0113006797612096,10.0495533224533,280
"ENO2","#","#",1,2.35290515768484,0.00142149553498304,6.94173779024756,649
"EPHA2","#","#",21,2.46683505524868,0.201320320000822,10.7609000212041,6
"EPHA3","#","#",18,2.07044166873529,0.142561786085289,10.2749020377628,157
"EPHA4","#","#",21,2.95119049574508,0.242437363515429,9.97608507353169,317
"EPHA7","#","#",18,2.21947248950898,0.153405723462865,10.9130018661374,4
"EPHA8","#","#",4,-2.24951701802106,0.0282838475018217,10.3840075407604,69
"EPHB1","#","#",21,2.53261777476094,0.20690463002307,9.91681203009999,339
"EPO","#","#",2,-4.63412528615605,0.0293760310208555,10.0788274683348,252
"EPS8L1","#","#",2,2.09753792758302,0.00886827122674337,9.93875497810841,326
"ERBB4","#","#",13,-2.03919492919728,0.0990720538118525,9.72109961241356,390
"ERCC6L","#","#",2,2.45920262293599,0.0117922520126769,6.95322186013943,558
"EREG","#","#",11,4.64720199160544,0.198554053688761,9.68661850418833,398
"ERN1","#","#",2,-2.2182940311032,0.0098445581881583,10.327403507316,114
"ESM1","#","#",2,3.858558948071,0.0231057450352016,10.0943857486266,239
"ESPL1","#","#",2,2.65812439240239,0.0134004914656763,6.95500274606813,550
"ESR2","#","#",5,-2.22753676467787,0.0369330126352765,9.78756016903956,383
"EXO1","#","#",1,3.79298405320776,0.00724285863019457,6.94818408380341,596
"EYA1","#","#",2,2.20829769898545,0.00976374000651747,10.0533560719629,276
"EYA2","#","#",4,2.05673788461777,0.0251666923620312,9.91486141017206,342
"F2R","#","#",5,3.02230009858417,0.0529967364903136,9.90283321515396,351
"F2RL2","#","#",3,3.10998931198895,0.029625516784608,10.3210849376186,118
"F5","#","#",3,3.83553449273999,0.0384243304168271,10.3600885942425,85
"FAP","#","#",4,2.98261010191596,0.0401376453380602,10.4408903122788,35
"FBLN2","#","#",3,2.4052997326365,0.0210796226876054,10.209025069753,190
"FBN1","#","#",13,3.14125695166643,0.15698661785439,9.51989103966405,423
"FBN2","#","#",4,3.03308705284969,0.040953835784953,10.3797467468946,72
"FBXW12","#","#",2,-5.09916478879774,0.03313577475005,-0.0386420559693325,722
"FCER1A","#","#",2,3.65353054050851,0.0214481347348702,-0.067644625673739,805
"FCER2","#","#",3,4.73719627390742,0.049358940944561,8.88252534585144,493
"FCGR1A","#","#",2,2.09250518306869,0.00882758257659451,10.2315901003731,172
"FCGR2A","#","#",3,2.40170305585455,0.0210360051575889,10.065241011288,265
"FCGR2B","P31994","Oncogene",5,2.24370627555928,0.0372598301249477,10.444229069046,34
"FCGR3A","#","#",11,2.48751392536423,0.102520695449995,9.45138747213677,429
"FERMT1","#","#",6,3.47949321109677,0.0763029796664969,9.6991979313449,394
"FERMT3","#","#",6,2.41137419069738,0.0503964463537286,9.71128414879237,392
"FFAR2","#","#",1,2.92808340605247,0.00374659136037523,10.1549985505496,215
"FGF1","#","#",12,3.07759214978113,0.141200129697669,9.36632984940708,441
"FGF14","#","#",2,2.20451206397487,0.00973313396679139,10.1640093543427,208
"FGF17","#","#",4,-2.69462663215527,0.0354810772899962,9.73481097472128,389
"FGF18","#","#",11,2.12540264867001,0.0864189433031698,9.30139469245224,450
"FGF19","#","#",10,6.86091109816797,0.269255037580253,9.56439454842449,416
"FGF20","#","#",10,2.66794996794492,0.0997591213563457,9.5556999046553,418
"FGF21","#","#",3,-3.06395382950848,0.0290672364161882,10.1597977918482,213
"FGF5","P12034","Oncogene",11,3.53732050207743,0.149201719732532,9.52597850126555,421
"FGFBP1","#","#",2,5.09975339629212,0.0331405335142483,9.38387363301879,439
"FGFR3","#","#",12,-2.09763486652853,0.0936636744547312,9.3107297898177,448
"FHL2","#","#",11,3.55097190054817,0.149808747043695,9.07544887853831,471
"FLNC","#","#",4,3.30106570013817,0.045286934513029,10.3532490681299,90
"FN1","#","#",47,4.09987966507355,0.770856165062818,8.98964313141855,479
"FOSL1","#","#",4,3.57400273961051,0.0497002082964036,9.97870760012178,315
"FOXA1","#","#",13,3.25825025121655,0.163134743641506,9.0131472551129,477
"FOXI1","#","#",1,2.02428528904685,9.30852780242989e-05,10.0281671797853,295
"FOXM1","#","#",12,3.18121877235727,0.146226922589822,8.94101614160547,486
"FOXP3","#","#",7,3.40801670856541,0.0883459022486963,9.26486072755103,456
"FPR2","#","#",1,2.13253429516954,0.000530670170973608,6.94075133368928,673
"FPR3","#","#",1,2.46300507798662,0.00186656254820232,6.94223063574996,646
"FSCN1","#","#",1,3.14017629977577,0.00460395393135375,6.94526188945195,619
"FUT2","#","#",2,2.43393370727837,0.0115879582985997,10.3161179339541,123
"FZD10","#","#",6,2.1894298362878,0.0450133301454406,6.99000926171236,515
"FZD7","#","#",5,2.205997366787,0.0364976592099718,6.98057942306853,518
"FZD9","#","#",4,-2.12313202683642,0.026240256902006,10.2861923922597,150
"GALNT4","#","#",2,2.50069961705773,0.0121277462288529,10.1183875361619,229
"GAP43","#","#",1,2.74533799840912,0.00300786282599997,6.9434944560109,636
"GAPDH","#","#",8,2.34112716952138,0.067620156935888,10.304010451007,137
"GAST","#","#",4,6.81408378249133,0.102090916242087,10.4329943052865,38
"GATA3","#","#",16,4.15406145022528,0.260587633066854,9.0076507890367,478
"GATA4","#","#",4,-2.18027151811672,0.0271641777423223,10.0026026645184,305
"GBP1","#","#",1,2.17931042897425,0.00071975762994129,6.94096071991865,669
"GCAT","#","#",2,-2.22982920367981,0.00993781756185392,-0.0566944194676403,753
"GCNT1","#","#",1,2.74061069411994,0.00298875320998211,6.94347329495419,637
"GDF5","#","#",1,2.92816929815935,0.00374693856992237,10.0702447383265,259
"GDNF","#","#",1,3.10803450962131,0.00447402422291839,9.7919505578469,382
"GFI1","#","#",1,-2.34589217019775,0.00139314629198569,-0.0663088884916672,796
"GFI1B","Q5VTD9","Oncogene",1,2.45926349322828,0.00185143759671701,-0.0658896348359972,794
"GINS1","#","#",2,2.46682728767027,0.0118538957768283,-0.0926975215033521,846
"GINS2","#","#",2,2.18460369081263,0.00957217907859371,-0.0652494730185809,791
"GINS4","#","#",2,2.12449893642106,0.0090862451479603,-0.100328329281125,851
"GJB2","#","#",4,4.58099922506386,0.0659829055726447,-0.0100896937176535,712
"GJB3","#","#",2,6.01714537080739,0.0405574490747631,-0.00494764692063042,710
"GJB6","#","#",2,4.4428589559016,0.0278296841369988,-0.0103148516885166,713
"GLI1","P08151","Oncogene",5,2.17319882503855,0.0358347364315574,10.3485466748965,93
"GLI2","#","#",8,2.59080418090082,0.0756944953310171,9.6085685552059,411
"GNA15","#","#",6,3.70080453841911,0.0816707422138067,7.03060189187908,505
"GNGT1","#","#",1,3.27593132744364,0.0051527289398009,9.78709004363218,384
"GP2","#","#",2,-5.14583536680418,0.0335130962722021,-0.0427302813409781,724
"GPC5","#","#",1,2.76084592211868,0.00307055192938649,6.94356387486634,634
"GPHA2","#","#",2,-3.6094614262028,0.0210918454836973,-0.0506449373254463,737
"GPNMB","#","#",1,2.57006859239407,0.00229935521918224,-0.0726687799221565,816
"GPR1","#","#",2,4.74613847572556,0.03028163341523,-0.0496047862993569,735
"GPR132","#","#",1,2.98382960543227,0.00397193933872334,10.32679606342,115
"GPSM3","#","#",1,2.20395292277731,0.000819372244421853,6.94107102828404,667
"GRAP","#","#",6,2.4102990421383,0.0503703693235194,10.0256868618604,297
"GRB10","#","#",2,-2.18564338532282,0.00958058478368492,6.95077276772366,577
"GRIN2C","#","#",2,-2.51122935500546,0.0122128768811827,-0.0999565808676683,849
"GRIN2D","#","#",2,4.39627521035701,0.0274530646365075,6.97056388018613,525
"GRN","#","#",1,2.04960485509987,0.000195436883805106,6.94038011269801,685
"GRPR","#","#",1,-3.96781076817131,0.00794957670634298,-0.0582402928405385,760
"GTSE1","#","#",1,3.34689379854951,0.00543958704995377,6.94618722880965,611
"GUCY2C","#","#",3,3.97009772957314,0.0400562023857339,9.93490489949801,330
"GZMA","#","#",2,2.8078192406409,0.014610741914854,10.088031898248,245
"GZMB","#","#",6,2.23074206984466,0.0460153315464319,9.53796130764452,420
"HAS2","#","#",1,3.33433345393841,0.0053888132160968,10.2652646929118,161
"HAVCR1","#","#",1,4.52020673478896,0.010182577623174,6.95143938523204,570
"HAVCR2","#","#",4,2.12843523651433,0.026326007506924,8.30630589627349,498
"HBEGF","#","#",3,2.32731247229785,0.0201338575063153,9.4240782348769,435
"HBZ","#","#",1,-2.3232700374196,0.00130169876831243,6.94160513315122,657
"HCN1","#","#",4,-2.33330561637956,0.0296386728681266,-0.0827587880990489,837
